region,name,loc,genre,star,difficulty,type,activeness,avail_people_lists[1],avail_people_lists[2],avail_people_lists[3],avail_people_lists[4],,,type,
대전,장기밀매,큐브 이스케이프 대전둔산점,스릴러,2.3,3,2,1,2 people,3 people,,,,,,
대전,신데렐라,큐브 이스케이프 대전둔산점,판타지,2.8,3,1,1,2 people,,,,,,,
대전,마션,큐브 이스케이프 대전둔산점,SF,2.1,5,2,1,2 people,3 people,4 people,,,,,
대전,블랙룸,마스터키 궁동점,?,3.6,5,1,1,2 people,3 people,4 people,,,,,
대전,시크릿 에이전트,룸즈에이 대전둔산점,잠입,3.4,4,2,1,3 people,4 people,,,,,,
대전,호텔 : 사라진 다이아몬드,디코드 대전점,추리,2.9,3,1,2,2 people,3 people,,,,,,
대전,좀비 바이러스,룸즈에이 대전둔산점,스릴러,2.6,3,1,1,2 people,3 people,,,,,,
대전,언더그라운드,브레인 게임존 궁동점,모험,2.7,4,1,1,2 people,3 people,4 people,,,,,
대전,던전을 부탁해,디코드 대전점,아케이드,2.6,3,2,1,2 people,3 people,,,,,,
대전,세번째밤,셜록홈즈 대전 신세계백화점,미스테리,2.7,3,1,1,2 people,3 people,,,,,,
대전,내 부인이 사라졌어요,고스트키,코미디,1.7,2,1,1,2 people,,,,,,,
대전,사라민,디코드 대전점,드라마,2.5,4,2,1,2 people,3 people,4 people,,,,,
대전,스페이드 클럽,ESC 대전둔산점,추리,2.7,1,1,1,2 people,,,,,,,
대전,미스터 걸리버,브레인 게임존 궁동점,모험,2.4,1,3,1,2 people,3 people,,,,,,
대전,1990,마스터키 은행점,?,2.9,3,1,1,2 people,3 people,,,,,,
대전,MSI 미제사건 전담반,마스터키 궁동점,추리,3.2,2,1,2,2 people,3 people,,,,,,
대전,언더월드,셜록홈즈 대전 신세계백화점,판타지,3.2,4,1,1,2 people,3 people,,,,,,
대전,지프리트의 심장,셜록홈즈 대전 신세계백화점,판타지,3.3,4,2,1,2 people,3 people,,,,,,
대전,그레이트월,마스터키 은행점,모험,3.1,3,2,1,2 people,3 people,4 people,,,,,
대전,마주보다,디코드 대전점,감성,2.7,3,1,1,2 people,3 people,,,,,,
대전,파란지붕집,디코드 대전점,스릴러,3.3,3,1,1,2 people,3 people,,,,,,
대전,Trap Train,ESC 대전둔산점,범죄,2.9,3,1,1,2 people,3 people,,,,,,
대전,프리즌 브레이크 : 1508,이스케이프탑 대전점,범죄,2.3,3,1,2,2 people,3 people,,,,,,
대전,맨오브더매치,브레인 게임존 궁동점,잠입,2.5,3,3,1,2 people,3 people,4 people,,,,,
대전,죽음의 신,셜록홈즈 대전 신세계백화점,드라마,3.4,5,1,1,4 people,,,,,,,
대전,안개꽃,룸즈에이 대전은행점,드라마,3.1,3,2,1,2 people,3 people,,,,,,
대전,드라큘라백작의 성,고스트키,스릴러,1.6,2,1,1,2 people,,,,,,,
대전,MK빌딩을털어라:45C6,마스터키 궁동점,범죄,3.2,3,1,2,2 people,3 people,,,,,,
천안,라퓨타,마스터키 천안 신부점,판타지,3.8,3,2,2,2 people,3 people,,,,,,
천안,카마수트라,마스터키 천안두정점,19금,2.9,1,1,1,2 people,,,,,,,
천안,하루살이,마스터키 천안 신부점,판타지,4,4,2,2,2 people,3 people,,,,,,
천안,The Last Gamble 2,ESC 천안점,범죄,2.8,3,1,1,2 people,3 people,,,,,,
천안,스카이넷,마스터키 천안두정점,SF,3,3,2,1,2 people,3 people,4 people,,,,,
천안,코드명 MK,마스터키 천안 신부점,액션,3.6,4,2,3,3 people,4 people,,,,,,
천안,패럿가이,마스터키 천안 신부점,미스테리,3.4,2,1,2,2 people,3 people,,,,,,
천안,미즈몰리아와 수수께끼의 책,셜록홈즈 천안2호점,판타지,4,3,2,2,2 people,3 people,4 people,,,,,
천안,13 고스트,마스터키 천안두정점,공포,2.8,2,2,1,2 people,3 people,,,,,,
천안,호텔 : 사라진 다이아몬드,셜록홈즈 천안1호점,추리,3.2,3,2,1,2 people,3 people,,,,,,
천안,사라진 카지노,ESC 천안점,잠입,2.6,3,2,1,2 people,3 people,,,,,,
천안,경찰서를 털어라,마스터키 천안두정점,잠입,3.1,1,2,1,2 people,3 people,,,,,,
천안,프로젝트 Z 2,ESC 천안점,스릴러,3.1,3,1,1,2 people,3 people,,,,,,
천안,시크릿 가든,마스터키 천안두정점,감성,3.4,1,1,1,2 people,3 people,,,,,,
천안,화이트룸,마스터키 천안두정점,감성,4,5,1,1,3 people,,,,,,,
천안,이상한 나라의 초대,셜록홈즈 천안1호점,판타지,2.7,3,2,1,2 people,,,,,,,
천안,트러브메이커,마스터키 천안 신부점,로맨스,3.6,3,1,1,2 people,3 people,,,,,,
천안,던전 : 비밀의문,셜록홈즈 천안2호점,아케이드,3.3,3,2,1,2 people,3 people,,,,,,
천안,TIED,셜록홈즈 천안2호점,범죄,3.4,3,1,1,2 people,3 people,,,,,,
천안,인생은 실전이다 종만아,셜록홈즈 천안2호점,스릴러,3.5,3,2,1,2 people,3 people,,,,,,
천안,마법사의 세계,셜록홈즈 천안1호점,판타지,2.3,3,2,1,2 people,3 people,,,,,,
천안,터널,마스터키 천안 신부점,모험,3.8,3,2,3,3 people,4 people,,,,,,
천안,무속인 살인사건,셜록홈즈 천안1호점,추리,2.3,4,1,2,3 people,4 people,,,,,,
천안,헨젤과 그레텔,ESC 천안점,모험,2.5,4,2,1,2 people,3 people,4 people,,,,,
천안,이스케이프 플랜 2,ESC 천안점,잠입,2.8,3,1,1,2 people,3 people,,,,,,
천안,찰리와 늠름한(?) 바나나 공장,셜록홈즈 천안1호점,19금,3.4,3,2,2,2 people,3 people,,,,,,
청주,빛과 그림자 : 화이트의 죽음2,셜록홈즈 청주점,추리,2.1,3,2,1,2 people,3 people,,,,,,
청주,해리포터와 마법학교,다락방 방탈출카페 청주점,모험,3.1,3,3,1,2 people,3 people,4 people,,,,,
청주,기억 조작소,루팡 이스케이프 본점,감성,2.5,3,1,1,2 people,3 people,,,,,,
청주,크라임씬,셜록홈즈 청주점,범죄,2.7,3,2,1,2 people,3 people,,,,,,
청주,방과후 13교시,마스터키 프라임 청주점,공포,2.7,3,1,1,2 people,3 people,,,,,,
청주,자수성가,마스터키 프라임 청주점,코미디,2.9,1,2,1,2 people,3 people,,,,,,
청주,이상한나라,마스터키 프라임 청주점,판타지,3.1,3,1,2,2 people,3 people,,,,,,
청주,"화투, 「보이지 않는손」",루팡 이스케이프 본점,범죄,3,4,1,1,2 people,3 people,,,,,,
청주,환생병원 CODE R,다락방 방탈출카페 청주점,스릴러,2.8,3,2,1,2 people,3 people,4 people,,,,,
청주,아기 돼지 삼형제,루팡 이스케이프 본점,모험,2.4,2,1,1,2 people,,,,,,,
청주,환생시험,마스터키 프라임 청주점,판타지,3.5,3,2,1,2 people,3 people,4 people,,,,,
청주,샵보이스,마스터키 프라임 청주점,코미디,3.1,3,2,2,2 people,3 people,,,,,,
청주,HOTEL 기억조각,다락방 방탈출카페 청주점,스릴러,3.2,4,2,1,2 people,3 people,4 people,,,,,
청주,방탈출의 신,루팡 이스케이프 1호점,?,3.2,4,1,1,2 people,3 people,4 people,,,,,
청주,프리즌 서커스,루팡 이스케이프 본점,모험,2.5,3,1,1,2 people,3 people,,,,,,
청주,도둑들,셜록홈즈 청주점,잠입,2.3,4,2,1,2 people,3 people,4 people,,,,,
청주,야수의 성 (벨 이야기),다락방 방탈출카페 청주점,판타지,3.1,2,2,1,2 people,3 people,4 people,,,,,
청주,슬기로운 깜빵생활,루팡 이스케이프 1호점,범죄,2.6,3,1,1,2 people,3 people,4 people,,,,,
청주,엘리베이터 (귀신놀음),루팡 이스케이프 1호점,공포,2.6,3,1,1,2 people,3 people,4 people,,,,,
청주,눅눅괴물과 지구용사,루팡 이스케이프 본점,모험,2.3,2,1,1,2 people,,,,,,,
청주,퇴사 (도비는 자유예요),루팡 이스케이프 1호점,코미디,3,4,1,1,2 people,3 people,4 people,,,,,
청주,이중간첩 리철준,루팡 이스케이프 본점,범죄,2.4,3,1,1,2 people,3 people,,,,,,
청주,반 고흐의 방,셜록홈즈 청주점,모험,2.9,1,2,2,2 people,,,,,,,
청주,루팡,루팡 이스케이프 1호점,잠입,2.6,1,1,1,2 people,3 people,4 people,,,,,
청주,무속인 살인사건,셜록홈즈 청주점,추리,2.9,4,1,2,3 people,4 people,,,,,,
충청(기타),도둑들-문제도둑,코드나인 방탈출카페,잠입,3.4,4,2,1,2 people,3 people,4 people,,,,,
충청(기타),미녀와 야수,코드나인 방탈출카페,판타지,3.8,1,1,1,2 people,,,,,,,
충청(기타),할머니는 마법사,코드나인 방탈출카페,판타지,2.4,2,2,1,2 people,3 people,,,,,,
충청(기타),프로젝트:노아,코드나인 방탈출카페,SF,2.7,3,1,1,2 people,3 people,,,,,,
대구,전국일이삼,머더파커 대구2호점,잠입,3.9,5,1,1,2 people,3 people,4 people,,,,,
대구,노블리스트,룸즈에이 대구동성로점,스릴러,3.8,4,2,1,2 people,3 people,,,,,,
대구,8585세탁소,머더파커 대구점,잠입,3.5,3,1,2,2 people,,,,,,,
대구,돈싱크,이스케이퍼스 대구점,스릴러,3.8,5,2,1,2 people,3 people,,,,,,
대구,비밀의 선물,비밀의화원 동성로점,감성,3.4,3,2,2,2 people,3 people,,,,,,
대구,X됐다,황금열쇠 동성로점,코미디,3.8,2,2,1,2 people,,,,,,,
대구,뽀득뽀득,룸즈에이 대구동성로점,코미디,3.9,3,2,1,2 people,3 people,,,,,,
대구,황금 감옥 : 와캄,셜록홈즈 대구동성로점,?,3.3,4,1,1,2 people,,,,,,,
대구,아이돌 남친,룸즈에이 대구동성로점,스릴러,3.5,4,2,1,2 people,3 people,4 people,,,,,
대구,모자가게의 비밀,비트포비아 동성로점,판타지,2.5,1,1,1,2 people,3 people,,,,,,
대구,아마겟돈,트랩코리아 대구월성점,SF,3.1,4,1,1,2 people,,,,,,,
대구,가이아 기적의땅,황금열쇠 동성로점,판타지,4.1,3,3,1,2 people,3 people,4 people,,,,,
대구,테러 라이브,비트포비아 동성로점,모험,2.5,2,1,2,2 people,,,,,,,
대구,그녀의 오피스텔,코드네임 블랙 대구점,19금,2.2,3,2,2,2 people,3 people,,,,,,
대구,사건의 재구성,머더파커 대구2호점,추리,3.7,4,1,1,2 people,3 people,4 people,,,,,
대구,우당탕탕,룸즈에이 동성로 아카데미점,?,4.1,4,2,1,2 people,3 people,,,,,,
대구,향수 2019,비밀의화원 동성로점,스릴러,2.7,3,1,2,2 people,3 people,,,,,,
대구,화이트룸,마스터키 동성로 1호점,감성,3.5,5,1,1,3 people,,,,,,,
대구,삼덕반점,방탈출 V 삼덕점,스릴러,2.9,2,1,2,3 people,,,,,,,
대구,동성로 앨리스,앨리스 이스케이프,판타지,3.3,3,1,2,2 people,3 people,4 people,,,,,
대구,"너의 겨울은 가고, 봄은 온다",지구별방탈출,감성,4.1,2,2,1,2 people,3 people,4 people,,,,,
대구,PC방 가는 길,머더파커 대구점,미스테리,3.8,4,1,2,3 people,4 people,,,,,,
대구,키드냅,코드이스케이프 대구점,범죄,2.5,4,1,1,2 people,,,,,,,
대구,바이러스,코드이스케이프 대구점,스릴러,2.4,1,1,2,2 people,,,,,,,
대구,트레이드,비트포비아 동성로점,스릴러,2.6,2,1,1,3 people,,,,,,,
대구,잭 더 리퍼,비트포비아 동성로점,스릴러,2.4,3,1,1,2 people,3 people,,,,,,
대구,해리포터와 마법사의 돌,마스터키 동성로 1호점,추리,2.5,1,1,1,2 people,,,,,,,
대구,미드나잇 위스키,방탈출 V 삼덕점,범죄,3.5,4,1,1,3 people,4 people,,,,,,
대구,반짝반짝,룸즈에이 대구동성로점,잠입,3.8,4,2,2,2 people,3 people,4 people,,,,,
대구,천사와 악마,마스터키 동성로 1호점,잠입,2.9,3,1,1,2 people,3 people,,,,,,
대구,게이샤의 붉은 편지,코드이스케이프 대구점,감성,2.8,3,1,1,2 people,,,,,,,
대구,스페이스 쉽 : 라비린스,코드네임 블랙 대구점,SF,2.8,3,2,2,2 people,3 people,,,,,,
대구,대감댁변씨,비밀의화원 동성로점,코미디,3.6,4,2,1,3 people,4 people,,,,,,
대구,지프리트의 심장,셜록홈즈 대구동성로점,판타지,3.7,4,2,1,2 people,3 people,,,,,,
대구,안녕,비밀의화원 동성로점,공포,3.4,3,2,2,2 people,3 people,,,,,,
대구,필활,룸즈에이 동성로 아카데미점,역사,4.2,3,2,1,2 people,3 people,,,,,,
대구,커밍순,룸즈에이 동성로2호점,드라마,3.6,3,2,1,2 people,3 people,,,,,,
대구,왕따 교실,앨리스 이스케이프,추리,3,2,1,1,2 people,3 people,,,,,,
대구,취중진담,룸즈에이 대구동성로점,감성,3.6,4,2,1,2 people,3 people,4 people,,,,,
대구,OverTime,마스터키 동성로 2호점,코미디,3.7,5,1,1,3 people,,,,,,,
대구,의문의 시선-추격,코드이스케이프 대구점,범죄,2.6,4,1,1,2 people,,,,,,,
대구,JAIL. O,황금열쇠 동성로점,액션,4.5,4,1,3,2 people,3 people,4 people,5 people or more,,,,
대구,영웅을 찾아서,비밀의화원 동성로점,역사,2.7,2,1,2,2 people,3 people,,,,,,
대구,달빛 서커스,앨리스 이스케이프,판타지,2.7,2,1,1,2 people,3 people,4 people,,,,,
대구,호호랜드,방탈출 V 삼덕점,스릴러,3.3,3,1,1,3 people,4 people,,,,,,
대구,중세시대,트랩코리아 대구월성점,판타지,3.2,2,1,1,2 people,,,,,,,
대구,몽환의 숲,방탈출 V 공평점,감성,3.2,3,1,1,2 people,3 people,4 people,,,,,
대구,평화로운 에이마트,룸즈에이 동성로 아카데미점,액션,4.2,3,2,3,2 people,3 people,,,,,,
대구,고대 이집트,트랩코리아 대구월성점,판타지,3.1,2,1,1,2 people,,,,,,,
대구,서커스 : 동성극단의 사정,이스케이퍼스 대구점,공포,3.8,4,2,1,2 people,3 people,,,,,,
대구,젊은날,마스터키 동성로 2호점,감성,3.1,3,1,1,2 people,3 people,,,,,,
대구,그레이 인 인셉션,마스터키 동성로 1호점,19금,2.3,1,1,1,2 people,,,,,,,
대구,단잠,셜록홈즈 대구동성로점,감성,4.1,3,2,2,2 people,3 people,4 people,,,,,
대구,우리 아빠(My Deady),지구별방탈출,공포,4.3,3,2,1,2 people,3 people,4 people,,,,,
대구,대대대대대대대대대탈출,비밀의화원 동성로점,코미디,3.5,3,2,2,2 people,3 people,4 people,,,,,
대구,필라멘트,마스터키 동성로 2호점,드라마,3.1,2,1,1,2 people,3 people,,,,,,
대구,랑슈 뷰티연구소,셜록홈즈 대구동성로점,스릴러,3.7,3,2,2,2 people,3 people,,,,,,
대구,끝까지 간다,이스케이퍼스 대구점,액션,4.1,5,2,3,3 people,4 people,,,,,,
대구,웰컴 투 캔디샵,이스케이퍼스 대구점,아케이드,3.5,4,2,1,2 people,3 people,,,,,,
대구,단디해라,지구별방탈출,코미디,4,3,2,1,2 people,3 people,4 people,,,,,
대구,로스트 원더랜드,코드네임 블랙 대구점,스릴러,2.7,3,2,2,2 people,3 people,,,,,,
대구,XXX 클럽,방탈출 V 공평점,?,3.4,3,2,1,2 people,3 people,,,,,,
대구,그레이스 호텔,룸즈에이 동성로2호점,공포,3.6,3,2,1,2 people,3 people,,,,,,
대구,타임스틸러,황금열쇠 동성로점,모험,4.1,4,2,1,3 people,4 people,,,,,,
대구,타겟,머더파커 대구2호점,스릴러,4.2,4,1,1,2 people,3 people,4 people,,,,,
대구,사명 : 투쟁의 노래,지구별방탈출,범죄,4.2,4,2,3,2 people,4 people,,,,,,
대구,파커vs파커,머더파커 대구점,범죄,3.8,3,1,2,2 people,3 people,,,,,,
대구,가위,마스터키 동성로 2호점,스릴러,3.1,3,1,2,2 people,3 people,,,,,,
대구,쏘우,비트포비아 동성로점,스릴러,2.7,5,1,2,3 people,4 people,,,,,,
대구,지퍼스 크리퍼스,앨리스 이스케이프,스릴러,2.5,4,1,1,2 people,3 people,,,,,,
대구,아빠의 서재,앨리스 이스케이프,19금,2.6,4,2,1,2 people,3 people,4 people,,,,,
대구,괴짜중딩 사차원,머더파커 대구점,잠입,3.6,4,1,2,2 people,3 people,4 people,,,,,
대구,장미맨숀,방탈출 V 삼덕점,스릴러,3,3,1,1,2 people,3 people,,,,,,
대구,드라큘라,마스터키 동성로 1호점,판타지,2.3,1,1,2,2 people,,,,,,,
대구,금두꺼비,앨리스 이스케이프,감성,2.8,2,1,1,2 people,3 people,,,,,,
대구,아이덴티티,룸즈에이 동성로2호점,코미디,3.8,4,2,3,2 people,3 people,4 people,,,,,
대구,어바웃타임,코드네임 블랙 대구점,19금,2.6,3,1,2,2 people,3 people,,,,,,
대구,백,머더파커 대구점,?,3.6,3,1,1,2 people,3 people,,,,,,
대구,띵가띵가,룸즈에이 동성로2호점,코미디,3.8,2,2,1,2 people,3 people,,,,,,
대구,만월:꿈을 훔치는 요괴,지구별 방탈출,잠입,4.2,4,2,1,2 people,3 people,4 people,,,,,
대구,13 여고괴담,마스터키 동성로 1호점,공포,2.9,1,1,1,2 people,,,,,,,
대구,폰부스,이스케이퍼스 대구점,공포,3.4,3,2,1,2 people,3 people,,,,,,
대구,용의선상,비트포비아 동성로점,범죄,2.6,3,1,2,2 people,3 people,,,,,,
대구,프리즌 브레이크,코드이스케이프 대구점,범죄,2.5,3,1,2,3 people,,,,,,,
대구,여우골,룸즈에이 동성로2호점,추리,3.3,3,2,1,2 people,3 people,,,,,,
대구,퍼니 게임,방탈출 V 삼덕점,스릴러,3,3,1,2,2 people,3 people,,,,,,
대구,펭귄키우기,지구별방탈출,?,4.3,5,1,1,2 people,3 people,4 people,,,,,
대구,리비도,비밀의화원 동성로점,19금,3.4,4,2,2,2 people,3 people,4 people,,,,,
대구,도레미용실,머더파커 대구2호점,감성,3.5,2,1,1,2 people,3 people,,,,,,
대구,멍스타그램,이스케이퍼스 대구점,드라마,3.8,3,2,3,2 people,3 people,4 people,,,,,
대구,냥이강쥐의 대모험,코드네임 블랙 대구점,코미디,2.8,2,1,1,2 people,,,,,,,
대구,웃는 남자,비트포비아 동성로점,잠입,2.6,3,1,1,2 people,3 people,4 people,,,,,
대구,드워프 : 금지된마법,코드네임 블랙 대구점,판타지,2.8,3,2,2,2 people,3 people,,,,,,
대구,퍽 댓 쉿,방탈출 V 삼덕점,스릴러,3.3,2,1,1,3 people,,,,,,,
대구,사가와 잇세이,앨리스 이스케이프,스릴러,2.8,4,1,1,2 people,3 people,4 people,,,,,
대구,인디아나 존스,마스터키 동성로 1호점,추리,2.7,3,1,1,2 people,3 people,,,,,,
대구,하나보살,방탈출 V 공평점,스릴러,3.4,3,1,1,2 people,3 people,4 people,,,,,
대구,스카이 테러,코드네임 블랙 대구점,범죄,2.7,4,2,1,3 people,,,,,,,
대구,심야식당,비트포비아 동성로점,코미디,2.4,3,1,1,2 people,3 people,,,,,,
대구,썬 오브 비치,방탈출 V 공평점,로맨스,3.4,2,1,1,2 people,3 people,4 people,,,,,
대구,"너의 구멍, 나의 구멍",방탈출 V 공평점,스릴러,3.1,2,1,1,2 people,3 people,4 people,,,,,
대구,비밀의 무덤,트랩코리아 대구월성점,모험,3.4,3,1,1,2 people,,,,,,,
대구,드래곤 에그,방탈출 V 삼덕점,잠입,2.8,2,1,1,2 people,3 people,4 people,,,,,
대구,환상 크루즈,앨리스 이스케이프,모험,2.6,4,3,1,2 people,3 people,4 people,,,,,
대구,레드 주식회사,앨리스 이스케이프,스릴러,2.5,4,1,3,2 people,3 people,,,,,,
대구,야간자율학습,코드네임 블랙 대구점,스릴러,2.7,3,2,2,2 people,3 people,,,,,,
부산,페어리테일 : 마녀의 장난,G9 이스케이프,판타지,2.8,3,1,1,2 people,3 people,,,,,,
부산,라푼젤의 초대,큐방탈출카페 경성대점,19금,1.8,3,1,1,2 people,,,,,,,
부산,공포의 나이트 마켓,큐방탈출카페 경성대점,잠입,2.6,3,1,1,3 people,,,,,,,
부산,나치의 외과병동,큐방탈출카페 경성대점,스릴러,2.6,3,1,1,3 people,,,,,,,
부산,기담,덤앤더머 서면점,추리,3.2,3,1,2,2 people,3 people,,,,,,
부산,절대반지의 비밀,더락 이스케이프 부산대점,판타지,2,3,1,1,2 people,3 people,,,,,,
부산,마법사 : 미로의 방(AR),이스케이프탑 부산 1호점,판타지,2.1,3,1,1,2 people,,,,,,,
부산,큐브,코드네임 블랙 부산점,추리,3.5,4,1,1,2 people,3 people,4 people,,,,,
부산,낭랑카페,룸즈에이 부산남포점,감성,3.4,2,2,1,2 people,3 people,,,,,,
부산,경성학교의 괴담,큐방탈출카페 경성대점,스릴러,2.3,4,1,1,3 people,,,,,,,
부산,테슬라의 유산,브레이크아웃 해운대점,SF,3.1,4,2,1,2 people,3 people,,,,,,
부산,비밀의 화원,비밀의화원 부산서면점,감성,3.5,2,1,2,2 people,3 people,4 people,,,,,
부산,루시드 드리밍,더락 이스케이프 부산대점,미스테리,2.3,4,1,1,2 people,3 people,,,,,,
부산,오리엔탈 특급열차 살인사건,더락 이스케이프 경성대점,추리,2.3,3,1,1,2 people,3 people,,,,,,
부산,집으로,마스터키 부산서면점,스릴러,3.7,3,1,2,2 people,3 people,,,,,,
부산,너와 나의 이야기,룸즈에이 부산서면점,감성,3.7,2,2,1,2 people,3 people,,,,,,
부산,위험한 마법사,게임오브마인드 서면점,범죄,3,3,3,1,2 people,3 people,,,,,,
부산,옵저버,덤앤더머 서면점,모험,3.4,4,3,2,3 people,,,,,,,
부산,램브란트를 위하여,브레이크아웃 이스케이프 해운대점,잠입,3,3,2,1,2 people,3 people,,,,,,
부산,Z월드,큐방탈출카페 서면점,스릴러,2.4,3,2,1,2 people,3 people,,,,,,
부산,밀정,큐방탈출카페 서면점,역사,2.5,5,1,1,2 people,3 people,,,,,,
부산,에로스의 초대,코드네임 블랙 부산점,19금,2.4,2,2,2,2 people,,,,,,,
부산,생체실험실,미션 이스케이프 부산대점,스릴러,2.2,3,1,1,2 people,3 people,,,,,,
부산,우체국 살인사건,브레이크아웃 해운대점,추리,2.9,3,2,1,2 people,3 people,4 people,,,,,
부산,사쿠라 하우스,큐방탈출카페 서면점,19금,2,2,1,1,2 people,,,,,,,
부산,아트미스터리,코드미스터리,잠입,2.6,3,1,1,2 people,,,,,,,
부산,선과 칠호의 행방불명,더락 이스케이프 경성대점,판타지,2.1,4,1,2,2 people,3 people,,,,,,
부산,레드룸,다이아에그,추리,3.9,4,2,2,2 people,3 people,4 people,,,,,
부산,loo,부산 이스케이프 남포2호점,추리,2.7,4,1,1,2 people,3 people,,,,,,
부산,안개꽃,룸즈에이 부산남포점,드라마,3.3,3,2,1,2 people,3 people,,,,,,
부산,싸이코,코드미스터리,스릴러,1.6,3,1,1,2 people,,,,,,,
부산,백설공주,큐방탈출카페 서면점,19금,1.7,3,1,1,2 people,,,,,,,
부산,어둠의 마법,게임오브마인드 서면점,판타지,3.2,3,3,1,2 people,3 people,,,,,,
부산,산장으로의 초대,비트포비아 서면점,스릴러,2.8,3,2,1,2 people,3 people,,,,,,
부산,소공녀,덤앤더머 서면점,감성,3.2,3,1,3,2 people,3 people,,,,,,
부산,지하터널-2H,비트포비아 서면점,잠입,3.3,4,2,1,2 people,3 people,,,,,,
부산,레인 컴퍼니,G9 이스케이프,스릴러,2.9,2,1,2,2 people,,,,,,,
부산,신비의 숲-고대 마법의 비밀,키이스케이프 부산점,판타지,3.4,3,1,1,2 people,3 people,,,,,,
부산,테라포밍,브레이크아웃 해운대점,SF,3.3,3,2,1,3 people,4 people,,,,,,
부산,하울의 안움직이는 성,더락 이스케이프 부산대점,판타지,2.5,3,1,1,2 people,3 people,,,,,,
부산,셜록-죽음의 전화,키이스케이프 부산점,추리,3.1,3,1,1,2 people,3 people,,,,,,
부산,메이즈 헌터,G9 이스케이프,추리,3.2,2,1,2,2 people,3 people,,,,,,
부산,퍼펙트플랜,룸즈에이 부산서면점,잠입,3.4,5,3,1,2 people,3 people,4 people,,,,,
부산,시크릿 에이전트,룸즈에이 부산남포점,잠입,3.5,4,2,1,3 people,4 people,,,,,,
부산,우리 집에 왜 왔니,더락 이스케이프 경성대점,공포,2.1,3,1,1,2 people,3 people,,,,,,
부산,미션 : 폭탄제거,이스케이프탑 부산 1호점,범죄,2.5,2,1,1,2 people,,,,,,,
부산,최후의 만찬,더락 이스케이프 부산대점,스릴러,2.2,4,1,1,2 people,3 people,,,,,,
부산,푸른수염,덤앤더머 서면점,스릴러,2.9,3,2,2,2 people,3 people,,,,,,
부산,마녀의 만찬,다이아에그,판타지,3.8,4,2,2,4 people,5 people or more,,,,,,
부산,부활,비트포비아 서면점,모험,2.8,3,1,1,2 people,3 people,,,,,,
부산,Bar Solvay,비트포비아 서면점,판타지,2.8,2,1,1,2 people,3 people,,,,,,
부산,"오늘, 나는",비트포비아 서면던전,감성,4.3,3,2,3,2 people,3 people,,,,,,
부산,광산 터널,큐방탈출카페 서면점,역사,2.5,2,1,2,2 people,,,,,,,
부산,칼퇴,마스터키 부산서면점,코미디,3.4,3,1,1,2 people,,,,,,,
부산,프리즌 브레이크,코드미스터리,범죄,2,2,1,1,2 people,,,,,,,
부산,러브 무비,G9 이스케이프,19금,2.3,4,1,2,2 people,3 people,,,,,,
부산,제인하우스,룸즈에이 부산남포점,스릴러,3,2,1,1,3 people,,,,,,,
부산,날씨의 신,비트포비아 서면던전,판타지,3.9,3,2,3,2 people,3 people,4 people,,,,,
부산,초콜릿 팩토리,룸즈에이 부산남포점,판타지,2.7,4,2,1,2 people,3 people,,,,,,
부산,건축무한육면각체 : 숨겨진 비밀,G9 이스케이프,추리,3.2,1,1,1,2 people,,,,,,,
부산,곤지암 정신병원 살인사건,코드미스터리,스릴러,1.8,2,1,1,2 people,,,,,,,
부산,5학년 1반,미션 이스케이프 부산대점,감성,2.3,3,1,1,2 people,,,,,,,
부산,셜록의 위기 : 조디악의 반격,G9 이스케이프,범죄,3.2,4,1,1,2 people,3 people,,,,,,
부산,knock knock,덤앤더머 서면점,감성,3.4,3,1,1,2 people,3 people,,,,,,
부산,프리즌 : 수감번호1508,이스케이프탑 부산 1호점,범죄,2.7,3,1,2,2 people,3 people,,,,,,
부산,산타의 비밀,큐방탈출카페 서면점,스릴러,2.4,3,1,1,3 people,,,,,,,
부산,도둑케이,미션 이스케이프 부산대점,잠입,2.5,4,1,2,2 people,3 people,,,,,,
부산,미치광이 의사,게임오브마인드 서면점,스릴러,3.2,4,3,1,2 people,3 people,,,,,,
부산,의뢰인,더락 이스케이프 부산대점,범죄,2,3,1,1,2 people,3 people,,,,,,
부산,아직 버리지 못한 지갑,룸즈에이 부산서면점,감성,3.2,3,2,1,2 people,3 people,,,,,,
부산,더미러 : 싸이코패스,이스케이프탑 부산 1호점,스릴러,2.2,5,1,1,2 people,,,,,,,
부산,스카이 테러,코드네임 블랙 부산점,범죄,2.9,4,2,2,2 people,3 people,,,,,,
부산,베이비 레이스,비밀의화원 부산서면점,코미디,3,3,1,1,2 people,3 people,,,,,,
부산,꿈의 공장,비트포비아 서면던전,판타지,4.1,3,2,3,2 people,3 people,4 people,,,,,
부산,페로몬 트레인,코드네임 블랙 부산점,19금,2.7,3,1,1,2 people,,,,,,,
부산,알카트라즈 지하감옥,서울 이스케이프 룸 서면점,범죄,3.5,3,3,3,2 people,3 people,4 people,,,,,
부산,아스트랄 타워,코드네임 블랙 부산점,판타지,2.9,3,2,2,2 people,3 people,,,,,,
부산,여고괴담(AR),이스케이프탑 부산 1호점,스릴러,1.4,3,2,3,2 people,,,,,,,
부산,아마존 이스케이프,부산 이스케이프 남포2호점,모험,2.5,3,1,2,2 people,,,,,,,
부산,스페이스 쉽 : 라비린스,코드네임 블랙 부산점,SF,3.3,3,3,1,2 people,3 people,,,,,,
